time,open,high,low,close,volume
2026-03-31 04:15:00,4524.51642,4529.80928,4521.86045,4528.21626,7948
2026-03-31 04:30:00,4528.65405,4528.65405,4515.80992,4524.10181,12844
2026-03-31 04:45:00,4524.02238,4524.70367,4511.57215,4513.50548,13131
2026-03-31 05:00:00,4512.7946,4523.67816,4512.7946,4517.21194,10883
2026-03-31 05:15:00,4517.44356,4520.80618,4512.2959,4513.74336,8510
2026-03-31 05:30:00,4513.60004,4519.49147,4513.15708,4514.85453,6334
2026-03-31 05:45:00,4514.85525,4518.14836,4498.99942,4501.10489,19148
2026-03-31 06:00:00,4501.37224,4504.11585,4495.17385,4497.70668,8942
2026-03-31 06:15:00,4497.89114,4502.62298,4493.24474,4502.37996,9378
2026-03-31 06:30:00,4502.31094,4512.1026,4498.94502,4504.3207,13157
2026-03-31 06:45:00,4503.99946,4520.7502,4503.99946,4513.40774,16750
2026-03-31 07:00:00,4513.5833,4515.99034,4506.42693,4508.23981,9563
2026-03-31 07:15:00,4508.20167,4509.50739,4500.70005,4505.27949,8807
2026-03-31 07:30:00,4505.31349,4506.71159,4499.93447,4503.57307,6777
2026-03-31 07:45:00,4503.63227,4510.8908,4503.01355,4510.8908,7877
2026-03-31 08:00:00,4510.73835,4511.53226,4510.73835,4511.3447,793
2026-03-31 08:15:00,4511.27543,4511.51337,4511.07831,4511.15366,435
2026-03-31 08:30:00,4511.18673,4511.60016,4511.11995,4511.33004,480
2026-03-31 08:45:00,4511.33042,4511.48474,4511.16344,4511.43424,321
2026-03-31 09:00:00,4511.76606,4519.12442,4506.51838,4509.97498,12606
2026-03-31 09:15:00,4510.00066,4512.96306,4506.16182,4512.96306,6801
2026-03-31 09:30:00,4512.77053,4515.56875,4509.38475,4509.86256,6184
2026-03-31 09:45:00,4509.83935,4514.64405,4509.61318,4514.64405,5030
2026-03-31 10:00:00,4513.50184,4514.62039,4496.30462,4498.65179,18315
2026-03-31 10:15:00,4498.58076,4508.73845,4498.58076,4505.65216,10157
2026-03-31 10:30:00,4505.55309,4518.91625,4504.55974,4518.08438,14356
2026-03-31 10:45:00,4518.10792,4520.18793,4509.98092,4511.55784,10207
2026-03-31 11:00:00,4511.46592,4526.4678,4511.46592,4518.07557,15001
2026-03-31 11:15:00,4517.57938,4518.06768,4486.81893,4511.03692,31248
2026-03-31 11:30:00,4510.93816,4533.52454,4506.46127,4531.98419,27063
2026-03-31 11:45:00,4532.22798,4547.39809,4532.00979,4545.86061,15388
2026-03-31 12:00:00,4546.01592,4552.34258,4532.21713,4542.55943,20125
2026-03-31 12:15:00,4543.02253,4584.00628,4542.55179,4578.3583,41454
2026-03-31 12:30:00,4577.74546,4617.24455,4577.74546,4617.24455,39499
2026-03-31 12:45:00,4617.66956,4620.74017,4600.40355,4604.18957,20336
2026-03-31 13:00:00,4604.22124,4604.23687,4588.69379,4590.63545,15543
2026-03-31 13:15:00,4590.34061,4590.60102,4578.80008,4582.71764,11800
2026-03-31 13:30:00,4582.5527,4589.01123,4579.627,4585.56863,9384
2026-03-31 13:45:00,4585.70781,4587.96962,4566.83335,4570.41462,21136
2026-03-31 14:00:00,4570.64285,4578.45011,4567.10907,4571.18809,11341
2026-03-31 14:15:00,4571.03809,4571.2196,4554.88363,4562.17012,16335
2026-03-31 14:30:00,4562.10024,4564.20689,4552.09253,4554.74136,12114
2026-03-31 14:45:00,4555.16279,4557.51988,4549.58428,4556.83736,7935
2026-03-31 15:00:00,4556.67617,4565.12285,4556.45934,4558.44332,8663
2026-03-31 15:15:00,4558.41489,4567.12655,4558.2367,4561.74976,8889
2026-03-31 15:30:00,4561.66764,4564.24013,4560.06602,4563.16519,4174
2026-03-31 15:45:00,4562.99891,4567.07523,4561.94044,4566.16332,5134
2026-03-31 16:00:00,4566.30527,4569.68208,4552.74226,4552.8699,16939
2026-03-31 16:15:00,4552.79806,4566.85532,4552.27511,4562.10425,14580
2026-03-31 16:30:00,4562.08893,4578.48187,4561.14391,4576.657,17337
2026-03-31 16:45:00,4576.54306,4581.53909,4568.05738,4568.3607,13481
